594	Comparison	Knight-Ridder wouldn't comment on the offer.	The company has said the paper isn't for sale, and has rebuffed Mr. McMaster's earlier requests for access to Free Press financial statements.
595	Temporal	Michael Grobstein, 46 years old, was named vice chairman for planning, marketing and industry services, a new post.	Mr. Grobstein had been a vice chairman of Ernst & Whinney, an accounting firm that merged with rival Arthur Young in July to form Ernst & Young, a major accounting, tax and management consulting firm.
596	Temporal	StatesWest serves 10 cities in California, Arizona and Nevada.	Mesa flies to 42 cities in New Mexico, Arizona, Wyoming, Colorado and Texas.
597	Contingency	The sterilizing gene is expressed just before the pollen is about to develop	and it deactivates the anthers of every flower in the plant.
598	Comparison	he's famous in advertising circles:	make that infamous
599	Comparison	Big Board officials have been under seige from both investors and the exchange's own floor traders since the Dow Jones Industrial Average's 190-point tumble on Oct. 13.	Mr. Phelan hasn't been making public remarks in recent days,
600	Expansion	A Scottish dwarf built the small red house 110 years ago and now his demonic ghost haunts it, Mr. Warren says.	The owner, who begs anonymity, asserts that the dwarf, appearing as a dark shadow, has manhandled her, tossing her around the living room and yanking out a hank of hair.
601	Contingency	earthquake speculation could have more impact on the oil markets.	the question is, was there any structural damage to the pipelines or anything else.
602	Comparison	Just last week, a House Ways and Means subcommittee held a lengthy meeting to hear the pleas of individual cities, companies and interest groups who want to open their own special loopholes.	It's a Swiss-cheese factory and the cheese smells pretty good,
603	Temporal	At his old job in Compton, Calif., he took a bitter teachers' strike and nearly came to blows with a school-board member.	At his first Chicago press conference, he berated the reporters.
604	Contingency	and that it would consider joint ventures with other players	to ensure it has a role.
605	Comparison	Mr. Roman comes across as a low-key executive;	Mr. Phillips has a flashier personality.
606	Temporal	it will retain its Automotive Connectors and Cliff Impact divisions.	The divisions that Parker Hannifin is retaining weren't mentioned in Thursday's edition.
607	Temporal	gather a small group of advisers around them,	listen to what they have to say,
608	Contingency	that these instruments present added risks for investors.	If the futures markets have a problem, then those products could have a problem,
609	Contingency	he has dropped end-zone ticket prices from $25 to $19.	To try to draw more fans,
610	Expansion	that the Big Board is considering a variety of actions to deal with program trading.	another idea likely to be approved is expanding the monthly reports on program trading to cover specific days or even hours of heavy program trading and who was doing it.
611	Contingency	had corrected the problems	and would start producing bugless chips next week.
612	Expansion	Urban is the company's first telephone subsidiary in Wisconsin.	Since June, Rochester Telephone signed letters of intent to purchase three other Wisconsin firms.
613	Comparison	that CBS will lose money on baseball in the first year.	"It's too early to tell"" what happens after that,"
614	Contingency	a frustrated Scottish Amicable fund manager finally tossed down her phone in disgust and called James Capel & Co., a London brokerage firm.	Unable to unload a large block of a French blue-chip company's shares in Paris for two days last week,
615	Comparison	Analyst estimate the value of the BellSouth proposal at about $115 to $125 a share.	They value McCaw's bid at $112 to $118 a share.
616	Comparison	Liberals may support the stabilizing, quasi-governmental role of the IMF on two conditions: that the administration give assurances that liberal Democrats' support will not be used against them in congressional re-election campaigns; and that the legislation address -- with dollars -- social and environmental concerns.	Conservative Republicans will be given the choice of supporting or fighting their party's popular president in an election year.
617	Comparison	Larsen & Toubro, for example, says	Unlike other companies, it hasn't pin-pointed specific projects for the funds.
618	Comparison	"that inflation could be brought down ""close to zero"""	without throwing the economy into a recession.
619	Expansion	What we've done in eight weeks shows we won't have enormous difficulties getting to the place we want to be,	his sales force is signing up schools at the rate of 25 a day.
620	Comparison	Smaller chains and single-store operators will be the first to fail,	"Big franchise groups ""can ride out the storm a lot longer,"
621	Contingency	In other earthquake-related news, Hambrecht & Quist's OTC market makers were excused from trading yesterday and its positions were frozen for the day by the National Association of Securities Dealers.	Power couldn't be restored at the company's San Francisco headquarters to allow trading yesterday morning.
